"","field_1","start_p10","lon","lat","altitude","dpto_ccdgo","mpio_ccdgo","zu_ccdgo","zu_cdivi","setu_ccdgo","setu_ccnct","secu_ccdgo","secu_ccnct","manz_ccdgo","manz_ccnct","cod_ctstr","manz_narea","manz_lati","manz_long","shape_Leng","shape_Area","MANZ_VIV","FT_ACT_VIV","Municipio"
"1032",961,65747539,-74.8192561821695,10.9293065322486,44,"08","001","000","08001000","2902","080011000000002902","04","08001100000000290204","13","0800110000000029020413","0800101090207",4646.3511228,10.929254333,-74.8194832554,0.00259998529,3.842e-07,49,"VIV_CNPV2018","Baranquilla"
"1033",962,65815427,-76.563089554989,3.38941121419253,992,"76","001","000","76001000","1814","760011000000001814","10","76001100000000181410","08","7600110000000018141008","0000000000000",15250.3481416,3.38980717236,-76.5630601354,0.00691292696,1.23872e-06,81,"VIV_CNPV2018","Cali"
"1034",963,66814958,-76.560905,3.4236691,1136,"76","001","000","76001000","2007","760011000000002007","03","76001100000000200703","12","7600110000000020070312","0000000000000",2711.95910855,3.42358962796,-76.5608632567,0.00196125221,2.2029e-07,21,"VIV_CNPV2018","Cali"
"1035",964,66815424,-76.564919,3.4167061,1045,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","22","7600110000000020050122","0000000000000",2828.78311514,3.41665348188,-76.5647063882,0.00253983371,2.2978e-07,31,"VIV_CNPV2018","Cali"
"1036",965,66819007,-76.5607367,3.3876512,1067,"76","001","000","76001000","1814","760011000000001814","03","76001100000000181403","15","7600110000000018140315","0000000000000",3639.80480661,3.38779509587,-76.5603190209,0.00327076924,2.9565e-07,18,"VIV_CNPV2018","Cali"
"1037",966,66826171,-76.555840758055,3.39456642005461,992,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"1038",967,66829892,-76.564087,3.4195409,1048,"76","001","000","76001000","2006","760011000000002006","01","76001100000000200601","04","7600110000000020060104","0000000000000",4697.75337765,3.4199396482,-76.5640666141,0.00419565671,3.8159e-07,55,"VIV_CNPV2018","Cali"
"1039",970,66850119,-76.5617760897244,3.38953461638781,1009,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","01","7600110000000018140401","0000000000000",5727.01183155,3.38942725061,-76.5619093035,0.00395353574,4.6518e-07,66,"VIV_CNPV2018","Cali"
"1040",972,66852181,-76.56572,3.4171131,1067,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","62","7600110000000020050162","0000000000000",877.799588183,3.41718033036,-76.56579621,0.00110589799,7.13e-08,6,"VIV_CNPV2018","Cali"
"1041",973,66865510,-76.5628545421865,3.38634963537908,951,"76","001","000","76001000","1814","760011000000001814","11","76001100000000181411","02","7600110000000018141102","0000000000000",153981.682516,3.38592796893,-76.5645075633,0.02171374355,1.250723e-05,228,"RECUENTO 2021","Cali"
"1042",975,66866128,-76.565048,3.4171691,1067,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","52","7600110000000020050152","0000000000000",1252.11608498,3.41708053954,-76.5651277225,0.0015437188,1.0171e-07,22,"VIV_CNPV2018","Cali"
"1043",976,66900125,-76.555840758055,3.39456642005461,1048,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"1044",978,66908388,-76.5553256,3.3942012,972,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"1045",980,66914158,-76.5609280345664,3.38934913284786,994,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","63","7600110000000018140463","0000000000000",772.161708082,3.38937438549,-76.5608265975,0.00112483807,6.272e-08,6,"VIV_CNPV2018","Cali"
"1046",981,66914781,-76.5617760897244,3.38953461638781,1009,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","01","7600110000000018140401","0000000000000",5727.01183155,3.38942725061,-76.5619093035,0.00395353574,4.6518e-07,66,"VIV_CNPV2018","Cali"
"1047",982,66922979,-76.5617760897244,3.38953461638781,992,"76","001","000","76001000","1814","760011000000001814","04","76001100000000181404","01","7600110000000018140401","0000000000000",5727.01183155,3.38942725061,-76.5619093035,0.00395353574,4.6518e-07,66,"VIV_CNPV2018","Cali"
"1048",984,66946161,-76.559624,3.4229751,1128,"76","001","000","76001000","2008","760011000000002008","03","76001100000000200803","15","7600110000000020080315","0000000000000",8541.11296774,3.42314708407,-76.5598807898,0.00463430106,6.9379e-07,51,"VIV_CNPV2018","Cali"
"1049",985,66949232,-76.5653060134939,3.41747779515709,1067,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","63","7600110000000020050163","0000000000000",2144.81407347,3.4173781782,-76.5651932748,0.00305974979,1.7422e-07,30,"VIV_CNPV2018","Cali"
"1050",986,66953260,-76.5611128,3.4232547,1115,"76","001","000","76001000","2007","760011000000002007","03","76001100000000200703","13","7600110000000020070313","0000000000000",3058.49865159,3.42359877403,-76.5612635675,0.00211129072,2.4844e-07,22,"VIV_CNPV2018","Cali"
"1051",987,66956904,-76.565514,3.4173651,1067,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","63","7600110000000020050163","0000000000000",2144.81407347,3.4173781782,-76.5651932748,0.00305974979,1.7422e-07,30,"VIV_CNPV2018","Cali"
"1052",988,66972092,-76.565048,3.417165,1067,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","52","7600110000000020050152","0000000000000",1252.11608498,3.41708053954,-76.5651277225,0.0015437188,1.0171e-07,22,"VIV_CNPV2018","Cali"
"1053",989,66973335,-76.565918,3.417206,1083,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","62","7600110000000020050162","0000000000000",877.799588183,3.41718033036,-76.56579621,0.00110589799,7.13e-08,6,"VIV_CNPV2018","Cali"
"1054",992,66981593,-76.561058,3.4237139,1136,"76","001","000","76001000","2007","760011000000002007","03","76001100000000200703","12","7600110000000020070312","0000000000000",2711.95910855,3.42358962796,-76.5608632567,0.00196125221,2.2029e-07,21,"VIV_CNPV2018","Cali"
"1055",994,66989106,-76.5632369,3.4208014,1058,"76","001","000","76001000","2006","760011000000002006","01","76001100000000200601","15","7600110000000020060115","0000000000000",3284.31833255,3.42054862293,-76.5635098897,0.00278387887,2.6678e-07,27,"VIV_CNPV2018","Cali"
"1056",995,66993102,-76.565849,3.417618,1089,"76","001","000","76001000","2005","760011000000002005","01","76001100000000200501","11","7600110000000020050111","0000000000000",5142.39842597,3.41786653136,-76.5665673992,0.00412376517,4.1771e-07,95,"VIV_CNPV2018","Cali"
"1057",998,67007953,-76.563065,3.4235661,1120,"76","001","000","76001000","2006","760011000000002006","04","76001100000000200604","14","7600110000000020060414","0000000000000",5746.31072855,3.42360213205,-76.5629024161,0.00367306745,4.6677e-07,71,"VIV_CNPV2018","Cali"
"1058",999,67009210,-76.556999,3.4214931,1088,"76","001","000","76001000","2011","760011000000002011","01","76001100000000201101","17","7600110000000020110117","0000000000000",7881.81192285,3.42184462502,-76.5567095705,0.0044146643,6.4023e-07,20,"VIV_CNPV2018","Cali"
"1059",1001,67014284,-76.5553256,3.3942012,972,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"1060",1002,67016691,-76.562134,3.421793,1088,"76","001","000","76001000","2007","760011000000002007","02","76001100000000200702","10","7600110000000020070210","0000000000000",3481.07653071,3.42196037506,-76.5621570252,0.00249026135,2.8276e-07,16,"VIV_CNPV2018","Cali"
"1061",1004,67021030,-76.555840758055,3.39456642005461,975,"76","001","000","76001000","1811","760011000000001811","01","76001100000000181101","26","7600110000000018110126","0000000000000",8579.00002304,3.39455043038,-76.5554491794,0.00330628441,6.9685e-07,156,"VIV_CNPV2018","Cali"
"1062",1005,670254,-75.5303806,6.23880105,1843,"05","001","000","05001000","9066","050011000000009066","01","05001100000000906601","33","0500110000000090660133","050010816025",3125.91531441,6.23875277909,-75.5304959659,0.00241458949,2.5526e-07,28,"VIV_CNPV2018","Medellin"
"1063",1007,67033667,-76.5614589,3.3874287,1094,"76","001","000","76001000","1814","760011000000001814","03","76001100000000181403","14","7600110000000018140314","0000000000000",2146.00651333,3.38741688352,-76.5611175952,0.00198860099,1.7431e-07,20,"VIV_CNPV2018","Cali"
"1064",1009,70073044,-75.5528572,6.2893391,1577,"05","001","000","05001000","0106","050011000000000106","03","05001100000000010603","07","0500110000000001060307","050010106034",3282.28637204,6.28918378228,-75.5529274774,0.00304837143,2.6805e-07,119,"VIV_CNPV2018","Medellin"
"1065",1010,70108470,-75.5445807,6.2876971,1773,"05","001","000","05001000","0107","050011000000000107","02","05001100000000010702","05","0500110000000001070205","050010107019",3165.50126176,6.28763105255,-75.5450291421,0.0033609605,2.5851e-07,123,"VIV_CNPV2018","Medellin"
"1066",1011,70127199,-75.5497812,6.2965646,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","15","0500110000000001030715","0500100103010",2380.39747737,6.29648576424,-75.5497086425,0.00387685416,1.944e-07,74,"VIV_CNPV2018","Medellin"
"1067",1012,70432281,-75.528767,6.23894148,1918,"05","001","000","05001000","9066","050011000000009066","01","05001100000000906601","28","0500110000000090660128","050010816014",10225.8455928,6.2383543356,-75.5288990464,0.00428035066,8.3504e-07,41,"VIV_CNPV2018","Medellin"
"1068",1014,70663173,-75.5392644,6.24397411,1773,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","04","0500110000000008080504","0500109008000",3504.29126597,6.24352763288,-75.5395834884,0.00357352086,2.8616e-07,50,"OPERATIVO FOCALIZADO 2022","Medellin"
"1069",1015,70721342,-75.5255823615081,6.23442378493049,1578,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","33","0500110000000090660233","050010817027",3190.9047884,6.23453233867,-75.5255800109,0.00259578862,2.6057e-07,45,"VIV_CNPV2018","Medellin"
"1070",1018,71260467,-75.5500027,6.296524,1614,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","08","0500110000000001030708","050010103008",2419.96303467,6.29641902225,-75.5501384053,0.0029022417,1.9763e-07,101,"VIV_CNPV2018","Medellin"
"1071",1020,71314870,-75.5396101,6.24354406,1773,"05","001","000","05001000","0808","050011000000000808","05","05001100000000080805","04","0500110000000008080504","0500109008000",3504.29126597,6.24352763288,-75.5395834884,0.00357352086,2.8616e-07,50,"OPERATIVO FOCALIZADO 2022","Medellin"
"1072",1022,71376919,-75.5401686,6.2520195,1884,"05","001","000","05001000","9061","050011000000009061","03","05001100000000906103","02","0500110000000090610302","050010806018",16649.2012319,6.25227830965,-75.5394562277,0.00796688021,1.35959e-06,60,"VIV_CNPV2018","Medellin"
"1073",1023,71387728,-75.5504736,6.3051531,1539,"05","001","000","05001000","0202","050011000000000202","02","05001100000000020202","16","0500110000000002020216","050010202001",2457.07656799,6.30521866846,-75.5505011258,0.0023149917,2.0067e-07,43,"VIV_CNPV2018","Medellin"
"1074",1024,71579896,-75.5473781,6.3013081,1648,"05","001","000","05001000","0103","050011000000000103","02","05001100000000010302","02","0500110000000001030202","050010103054",6592.14609536,6.301395449,-75.547440522,0.00607631267,5.3837e-07,147,"VIV_CNPV2018","Medellin"
"1075",1025,71591169,-75.5497581,6.2985051,1596,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","09","0500110000000001030709","050010103025",3395.25016671,6.2982461267,-75.549792924,0.00365787888,2.7728e-07,161,"VIV_CNPV2018","Medellin"
"1076",1026,71603638,-75.552213,6.2900163,1585,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","07","0500110000000001050507","050010105010",1738.275839,6.29014418495,-75.5521051747,0.0015601457,1.4196e-07,8,"VIV_CNPV2018","Medellin"
"1077",1027,71645240,-75.5408133,6.23729434,1640,"05","001","000","05001000","0809","050011000000000809","03","05001100000000080903","35","0500110000000008090335","050010813018",8956.49684258,6.23718097691,-75.5414288225,0.00537159319,7.3138e-07,45,"RECUENTO 2023","Medellin"
"1078",1028,71646374,-75.5515919,6.2877046,1619,"05","001","000","05001000","0106","050011000000000106","01","05001100000000010601","12","0500110000000001060112","050010106030",6118.8162975,6.2879046094,-75.5512790598,0.00434910629,4.997e-07,121,"VIV_CNPV2018","Medellin"
"1079",1029,71653892,-75.5493519,6.299125,1596,"05","001","000","05001000","0103","050011000000000103","04","05001100000000010304","10","0500110000000001030410","050010103026",3185.93970567,6.29914097841,-75.54919881,0.00224792848,2.6019e-07,84,"VIV_CNPV2018","Medellin"
"1080",1030,71663203,-75.5490198,6.2981112,1634,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","01","0500110000000001030701","050010103024",7335.83111361,6.29791666837,-75.5493081694,0.00746184329,5.991e-07,250,"VIV_CNPV2018","Medellin"
"1081",1033,71681839,-75.5288279,6.23563104,1818,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","01","0500110000000090660201","050010816029",5008.39209633,6.23568079062,-75.5290245711,0.00385626805,4.0898e-07,48,"VIV_CNPV2018","Medellin"
"1082",1034,71686558,-75.5494766,6.296516,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","15","0500110000000001030715","0500100103010",2380.39747737,6.29648576424,-75.5497086425,0.00387685416,1.944e-07,74,"VIV_CNPV2018","Medellin"
"1083",1035,71697945,-75.5497572,6.2962167,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","15","0500110000000001030715","0500100103010",2380.39747737,6.29648576424,-75.5497086425,0.00387685416,1.944e-07,74,"VIV_CNPV2018","Medellin"
"1084",1036,71717122,-75.5499921,6.2963164,1628,"05","001","000","05001000","0103","050011000000000103","07","05001100000000010307","15","0500110000000001030715","0500100103010",2380.39747737,6.29648576424,-75.5497086425,0.00387685416,1.944e-07,74,"VIV_CNPV2018","Medellin"
"1085",1038,71744033,-75.5469329,6.2997359,1658,"05","001","000","05001000","0103","050011000000000103","03","05001100000000010303","06","0500110000000001030306","050010103042",5464.69183983,6.29981075858,-75.5468740001,0.00581486998,4.4629e-07,161,"VIV_CNPV2018","Medellin"
"1086",1042,71799939,-75.5521994,6.2900671,1585,"05","001","000","05001000","0105","050011000000000105","05","05001100000000010505","07","0500110000000001050507","050010105010",1738.275839,6.29014418495,-75.5521051747,0.0015601457,1.4196e-07,8,"VIV_CNPV2018","Medellin"
"1087",1046,72131105,-74.803658,10.936474,57,"08","001","000","08001000","3001","080011000000003001","06","08001100000000300106","04","0800110000000030010604","0800101070413",6551.03521282,10.936506911,-74.803836147,0.00435761719,5.4171e-07,60,"VIV_CNPV2018","Baranquilla"
"1088",1047,72132483,-74.8242225,10.9513304,40,"08","001","000","08001000","2602","080011000000002602","09","08001100000000260209","04","0800110000000026020904","0800101120149",2654.27824557,10.9513910669,-74.8245744361,0.00213265618,2.1949e-07,31,"VIV_CNPV2018","Baranquilla"
"1089",1049,72145817,-74.8169937,10.9536365,49,"08","001","000","08001000","2701","080011000000002701","05","08001100000000270105","05","0800110000000027010505","0800101080183",2881.48163153,10.9537836779,-74.8168669823,0.00215442692,2.3828e-07,36,"VIV_CNPV2018","Baranquilla"
"1090",1050,72146165,-74.804611,10.937954,59,"08","001","000","08001000","3001","080011000000003001","12","08001100000000300112","03","0800110000000030011203","0800101070395",8697.30500974,10.9377693693,-74.8038910221,0.00416487487,7.1919e-07,71,"RECUENTO 2021","Baranquilla"
